of the sea,inhorresco
immediately,
continuously,continuo
sprinkle,dispergo
take away,
make cuts,aufero
distinguish one thing from another,
determine,discerno
Palinurus,Palinurus
mist,caligo
4,
4th,quattuor
rise to,
w. dat.,insurgo
sailor,nauta
Strophades,Strophades
Ionic,
Ionian,Ionius
Celaeno,Celaeno
Harpyia,Harpyia
pertaining Phineus,Phineius
Stygian,
pertaining Styx (river),Stygius
bird,volucris
foul,foedus
flowing forth,
excrement,proluvies
enter,intro
pertaining goats,caprigenus
build up,
erect,
raise,exstruo
banquet,epulor
terrible,
fear–inducing,horrificus
touching together or upon,
touch,contactus
unclean,
foul,immundus
disagreeable,
vile,taeter
make known,
proclaim,edico
place,
arrange,
distribute,dispono
lookout,
watch–tower,specula
Misenus,Misenus
filthy,
ill-boding,obscenus
feather,
down,pluma
half–eaten,semesus
very high,
lofty,praecelsus
young bull,
bullock,iuvencus
Laomedontiades,Laomedontiades
say beforehand,
foretell,praedico
fury,furia
before,antequam
eat round,
consume,ambedo
cheek,mala
wing,
feather,penna
grow completely stiff,
cold,derigesco
ask importunately,
beg,exposco
threats,
battlements,minae
snatch away,
tear down,deripio
helmsman,gubernator
woody,nemorosus
Zacynthus (island),Zacynthus
Dulichium,Dulichium
Same,Same
Neritos,Neritos
Ithaca,Ithaca
of Laertes (father of Ulysses),Laertius
nurse,
mother,altrix
curse bitterly,
execrate,exsecror
soon,
then,mox
Leucat(promontory),Leucates
point,cacumen
in dread,
dread,formido
throw,iacio
unhoped for,insperatus
pertaining Actium,Actius
game,ludus
olive oil,oleum
place for wrestling or exercise,palaestra
roll round,
(pass.),circumvolvo
icy,glacialis
make rough,
raise,aspero
that which is carried,
equipment,gestamen
cross–timber,
thwart,transtrum
pertaining the air,aerius
Phaeaces,Phaeaces
put out of sight,abscondo
Epiros or Epirus (region),Epiros
of Chaonia,
Chaonian,Chaonius
Buthrotum,Buthrotum
incredible,incredibilis
seize,
anticipate,occupo
Priamides,Priamides
Helenus,Helenus
husband,maritus
go forward,progredior
turf,caespes
frighten,
alarm,exterreo
warmth,calor
bring to,affero
gape,hisco
throw down,
eject,deicio
hanging down,
modest,demissus
hostile,hostilis
drawing of lots,
allotment,sortitus
an owner,
master,erus
couch,
bed,cubile
of Achilles,
Achillean,Achilleus
haughtiness,fastus
struggle,
strive,
give birth to,enitor
pertaining Leda,Ledaeus
Hermione,Hermione
Lacedaemonian,
Spartan,Lacedaemonius
send across,
bear or convey across or over,transmitto
Orestes,Orestes
Chaonia,Chaonia
Chaon,Chaon
who?,quisnam
whether any,ecquis
anyone? anything?,ecquid
manly,virilis
maternal uncle,avunculus
in vain,incassum
brook,
stream,rivus
enjoy,fruor
middle,medium
blow into,
fill,inflo
linen,carbasus
beg,quaeso
of Trojan descent,Troiugena
an agent between parties,
mediator,interpres
three–footed vessel or seat,
tripod,tripus
of Claros (town),
Clarian,Clarius
hastening before,
swift,
fleet,praepes
favorable,
auspicious,
successful,prosper
replaced,
treasured up,repositus
prognostic,prodigium
denounce,denuntio
pray effectually,
entreat,
prevail upon,exoro
divination,
authority,auspicium
that,quo
welcoming,hospitus
make flexible,
of oars,lento
lower,
that which lies beneath,infernus
of Aeae(island),
Aeaean or Colchian,Aeaeus
Circe,Circe
worried,sollicitus
littoral,
of the seashore,litoreus
the holm–oak,ilex
lying back or down,
recline,
extended,
lie,recubo
repose,requies
of Naryx,Narycius
Locrian,
of or from Locri,Locrus
of or from the Sallentini,Sallentinuus
of Lyctus (town),
Lyctian,
Cretan,Lyctius
of Meliboea,Meliboeus
Philoctetes,Philoctetes
Petelia,Petelia
across,trans
cover up,adoperio
pure,castus
move to,
bring to,admoveo
become thin,
part or begin stand open,
open,raresco
Pelorus,Pelorus
circuit,
circle,circuitus
remote (in time or space),longinquus
age,vetustas
spring apart,
burst asunder,
rent asunder,dissilio
tear off,abscindo
draw apart,
separate,diduco
wash between,
flow between,interluo
Scylla,Scylla
unappeased,implacatus
Charybdis,Charybdis
an abyss,barathrum
suck,
absorb,sorbeo
set up,
erect,erigo
one after the other,alternus
whip,
flog,
beat,verbero
hold together,cohibeo
stretch or thrust forth,exserto
next,posterus
semonster,pistrix
dolphin,delphinus
the tail,
coda,cauda
Pachynum,Pachynus
bend around,
turn far round,circumflecto
than,
as,
how,quam
once,semel
shapeless,
deprived of beauty,informis
dog,canis
resound,resono
foresight,prudentia
willing,libens
the three–cornered land,Trinacria
Cumaean,
of Cumae,Cumaeus
Avernus (lake),Averna
mark,
note,nota
describe,
transcribe,describo
but indeed,verum
fly around,volito
situation,situs
without advice,inconsultus
Sibylla,Sibylla
expenditure,
loss,dispendium
willing,volens
elephant,elephantus
command,
control,impero
of Dodona,
Dodonaean,Dodonaeus
kettle or caldron,lebes
leather corselet,
corselet of any material,
hauberk,lorica
hook,hamus
of three threads,
triple,trilix
cone,
the metallic point or apex of helmet,conus
crest,crista
fill up,
supply,suppleo
consider worthy,digno
Ausonia,Ausonia
snatch,
seize,arripio
glide,praeterlabor
necessary (indeclinable),necesse
beyond (adv. and prep. +acc.),ultra
going away,
departure,digressus
adorned with painting,
embroidered,picturatus
that which is woven under or passed under or across the warp in weaving,
the cross thread,subtemen
mantle or cloak of woolen cloth,chlamys
woven,textilis
equal,
of the same age,aequalis
growing up,pubesco
arise,
appear,oborior
finish,perago
near by birth,cognatus
Ceraunia,Ceraunia
overshadow,umbro
hour,hora
slow,segnis
seize,
hunt for legacies,capto
mark,
sign,
censure,noto
agree,
remain unchanged,
stand firm,consto
grow or turn red,
begin glow,rubesco
humble,humilis
greet,saluto
become frequent,crebresco
south–eastern,Eurous
bend,curvo
sprinkling upon,
spray,aspargo
craggy or pointed rock,cautes
turreted,turritus
shining,candor
snowy,nivalis
become accustomed,suesco
four–footed,
on all fours,
horse,quadrupes
bridle,
reins,frenum
of one mind,concors
with resounding arms,armisonus
connected,continuus
turn towards,obverto
sail yard,antenna
Graiugena,Graiugena
of Hercules,
Herculean,Herculeus
Tarentum,Tarentum
of Lacinium,Lacinius
Caulon,Caulon
shipwrecking,navifragus
Scylaceum,Scylaceum
Aetna,Aetna
hit,pulso
undoubtedly,nimirum
send forth loud,rudo
cohort,
band,
troop,cohors
sink down,desido
crush,
kill,
dash forth,elido
moist with dew,
(fig.),roro
Cyclops,Cyclops
going near to,accessus
thunder,tono
pitch–black,
of pitch,piceus
shine,
brillant,candeo
ashes,favilla
any body of spherical form,
globe,globus
belch out,
vomit,eructo
dissolve,
melt,liquefacio
boil up,exaestuo
Enceladus,Enceladus
half–burned,semustus
stove,
furnace,
forge,caminus
how many times,
whenever,quotiens
tremble,intremo
weave beneath,
veil or cover from below,
cover,subtexo
bright,
shining,lucidus
the cloudless air,
serene sky,
heaven,aethra
starry,sidereus
rain clouds,nubila
unseasonable,
unpleasant,
gloomy,intempestus
Eous,
the dawn god,Eous
wet,
moist,umeo
move apart or away,
remove,dimoveo
emaciation,macies
finish,conficio
cultivation,
civilization,
dress,
mode of life,cultus
that which is deposited by washing,
dirt,inluvies
thorn,spina
adv. (n. pl. of ceterus,cetera
little,paulum
frighten greatly,
terrify,conterreo
vital,
breathable,spirabilis
lead/take away,abduco
of Danaus,Danaus
plunge into,immergo
pledge,pignus
put down,depono
Achaemenides,Achaemenides
Adamastus,Adamastus
easy approached,adfabilis
sprinkle upon,aspergo
swim,nato
chew,mando
tooth,dens
with impunity,impune
moreover,quidem
bend,inflecto
mix together,commisceo
stern,
wild,torvus
pertaining Phoebeus or Apollo,Phoebeus
light,lampas
Polyphemus,Polyphemus
wool–bearing,laniger
press hard,
squeeze,presso
commonly,vulgo
purifying atonement,
the national lustrum or atoning sacrifice,lustrum
begin tremble,
tremble,tremesco
berry,
pearl,baca
stony,lapidosus
the cornel cherry or cornel berry,cornum
cast light upon,
look at,conlustro
pronounce for,
sell,addico
rather,
more,potius
take away,adimo
stripped of its branches,truncus
pine tree,pinus
sheep,ovis
pleasure,voluptas
means of consoling,
solace,solamen
flowing,
running,fluidus
wash,lavo
gnash,infrendeo
cut into,
cut upon,
cut,incido
strive after,
grasp at,adfecto
power,potestas
powerful (indeclinable),potis
bellow within,
roar,immugio
summon,
rouse up or forth,
call forth,excio
of Aetna,
Aetnaean,Aetnaeus
an oak tree,quercus
cone–bearing,conifer
cypress,cyparissus
linen cloth,
napkin,
sailcloth,
sail,linteum
the god of the North Wind,Boreas
go by,
pass,praetervehor
Pantagias,Pantagias
of or belonging Megara,Megarus
Thapsus,Thapsus
gather again,
pass by,relego
backwards,
back,retrorsus
Sicilian,
Sicanian,Sicanus
hold out before,
stretch forth,praetendo
Plemyrium,Plemyrium
billowy,
stormy,undosus
Alpheus River,Alpheus
Elis,Elis
below,
beneath (+acc and abl.),subter
Arethusa,Arethusa
pour together,confundo
very fat,praepinguis
stagnant,stagno
Helorus,Helorus
projecting,proiectus
shave,
scratch,
inscribe,rado
Camarina,Camarina
belonging Gela,
of Gela,Gelous
Gela,Gela
Acragas,Acragas
display,ostento
one who begets,
breeder,generator
full of palm trees,palmosus
Selinus,Selinus
of Lilybaeum,Lilybeius
Drepanum,Drepanum
joyless,inlaetabilis
an alleviation,
relief,levamen
relate again,
recount,renarro
vein,vena
of one mind,unanimus
sound,sanus
Anna,Anna
sleeplessness (usually plural),
dream,insomnium
declare,
accuse,arguo
yoked,iugalis
it wearies,pertaedet
torch,taeda
fall down,
succumb,succumbo
fraternal,fraternus
feeling,sensus
drive to,
force to,adigo
pale,palleo
Erebus,Erebus
decency,pudor
continuous,perpetuus
Iarbas,Iarbas
Africa,Africa
agreeable,placitus
fight,pugno
Gaetulus,Gaetulus
that can not surmounted,insuperabilis
Numidian (triin northern Africa),Numida
unbridled,
riding without bridle,infrenus
unfriendly,inhospitus
shoals on the N. African coast between Carthage and Cyrene,Syrtis
thirst,sitis
of or from the Barcaei,Barcaeus
bind,innecto
rage furiously,
rage,desaevio
abounding in water,
rainy,aquosus
indulgent,
yielding,tractabilis
ample,impensus
ignite,
set on fire,inflammo
mattock,
hoe,bidens
law–bringing,legifer
cow,vacca
walk about,spatior
gape at or over,
inspect,inhio
consult,
plan,consulo
entrails,exta
eat,edo
marrow,
middle,medulla
hind,cerva
Cretan,Cressus
able fly,
fleeting,volatilis
pasture,saltus
deadly,
fatal,letalis
reed,
stick,harundo
in turn,vicissim
defense,propugnaculum
break asunder,
interrupt,interrumpo
as soon as,simulac
feel deeply,
feel,persentio
agree,paciscor
pertaining dowry,dotalis
refuse,
deny,abnuo
prefer,malo
approve,probo
brought together,confio
hunt,
go hunting,venor
pertaining tomorrow,crastinus
birth,
rising,ortus
Titan,Titan
ray,
beam,radius
black,nigrans
hail,grando
an inclosing or surrounding of the woods with the hunting nets,
toils,indago
pour inor upon,infundo
thunder,tonitrus
desire,voluntas
against,adversor
laugh,rideo
find out,reperio
brightness,iubar
net,
trap,rete
net,
snare,plaga
hunting–spear,venabulum
Massylian,
Libyan,Massylus
horseman,eques
keen–scented,odorus
delay,cunctor
(noisy–hoofed) horse,sonipes
border,limbus
tie with knot,
bind,nodo
clasp,fibula
Lycia,Lycia
stream,fluentum
Delos (island),Delos
maternal,maternus
come,inviso
Cretan,Cres
Dryopes,Dryopes
of or from the Agathyrsi,Agathyrsus
shine forth,eniteo
she–goat,
goatish smell,capra
open,
broad,patens
covered with dust,
dusty,pulverulentus
go by,praetereo
aiding in marriage rites,
presiding over marriage,
bridal–,pronuba
shine,fulgeo
secret,
furtive,furtivus
cover over,
protect,praetego
fast,velox
moveableness,
swiftness,mobilitas
seek in addition,adquiro
exasperate,inrito
hold persistently,
maintain,perhibeo
Coeus,Coeus
beget,
bear,progigno
agile,pernix
raise up,subrigo
turn down or away,
of the eyes,declino
fill with alarm,
affright,territo
falsehood,fictum
crooked,pravus
tenacious,tenax
messenger,nuntia
having many folds,
manifold,multiplex
not done,
unworked,infectus
turn away,
turn aside,
sway (opinions,
etc.),detorqueo
pile up,aggero
Zeus Ammon,Hammon
Garamantian,
of the Garamantes (tribe),Garamantis
the keeping of watch,
watch,excubiae
bloom,floreo
rumor,rumor
bitter,
harsh,amarus
Moorish,
Mauretanian,Maurusius
Lenaeus,Lenaeus
affright,terrifico
small,
little,exiguus
price,
value,
payment,pretium
half man,semivir
an accompanying or following,
suite,comitatus
of Maeonia,Maeonius
chin,mentum
headband,
turban,mitra
wet,
damp,madeo
plunder,raptum
Mercurius,Mercurius
for this reason,ideo
claim,vindico
heavy,gravidus
envy (+ dat.),invideo
peak,
sum,summa
sandals,
winged sandals,talaria
gust,
blast (of wind),flamen
stick,virga
call out,
summon,evoco
the infernal regions,
Tartarus,
the underworld,Tartarus
unseal,
(fig.),resigno
leaning on,fretus
confused,
fould,turbidus
swim or sail across,trano
strengthen,
fortify,
reinforce,fulcio
perpetually,
constantly,adsidue
pine–bearing,pinifer
snow,nix
old man,senex
ice,glacies
Cyllenian,Cyllenius
bird,avis
abounding in fish,piscosus
sandy,harenosus
winged,alatus
sprout,
twig,
sole of the foot,planta
found,fundo
make new,
renew,novo
cover over with stars,
stud with stars,
p.,stello
precious stone of greenish hue,
jasper,iaspis
the murex or purple fish,
sharp–pointed shellfish from which was obtained the Tyrian purple,
(meton.),murex
an upper garment,
cloak,laena
web,tela
pertaining wife,
subservient wife,uxorius
order,
commission,mandatum
rub,
wear away,
use up,tero
leisure,otium
heir,heres
disappear,evanesco
become speechless or dumb,
silent,obmutesco
an admonition,monitus
go round,
strive for,
aim at,
encompass,ambio
speaking to,
address,adfatus
beginning,
origin,exordium
there,illuc
do by turns,
alternate (attack) by turns,
weigh or consider one thing after another,alterno
Mnestheus,Mnestheus
swifter,ocior
do effectively,
perform,facesso
feel beforehand,praesentio
motion,
movement,motus
lacking,
poor,inops
Thyias,Thyias
spur,
rouse,stimulo
triennial,trietericus
the rites of Bacchus,orgia
nocturnal,nocturnus
Cithaeron,Cithaeron
faithless,
treacherous,
false,perfidus
move away,
withdraw,decedo
strange,
unrelated,
another's,alienus
because of,propter
nomas,nomas
ready die,moribundus
since,quoniam
destroy,destruo
shoot,
twig,suboles
very small,parvulus
entirely,omnino
an admonition,
counsel,
advice,monitum
press (+ dat.),obnitor
count out or completely,
enumerate,enumero
merit for one's self by favors given,
deserve,promereor
it disgusts,piget
Elissae,Elissa
breath,
spirit,spiritus
theft,furtum
free will,spons
falling back,
returning,
rebuilt,recidivus
of Gryni(town),
Gryneian,Gryneus
cover,
hide,operio
fiery,igneus
admonish,
remind,admoneo
defraud,
cheat,
act illegally,fraudo
leave off,
cease,desino
complaint,querela
voluntarily,sponte
Caucasus,Caucasus
of or from Hyrcanus,Hyrcanus
tiger,tigris
reserve,reservo
whether,num
bear before,
prefer,antefero
seer,augur
stir up,sollicito
disparage,
refute,refello
punishment,supplicium
lead apart or away,
separate,seduco
slip or fall together,
fail,
sink down,conlabor
of marble,marmoreus
cause totter or waver,
p.,labefacio
follow,
accomplish,
persist,exsequor
anoint,unguo
unwrought,
unfashioned,infabricatus
go,
depart,migro
an ant,formica
spelt,far
heap,
pile,acervus
carry,convecto
path,callis
full–grown,
large,grandis
thrust,trudo
grain,
crops,frumentum
chastise,castigo
unacquainted with,inexpertus
Aulis,Aulis
swear,
take an oath,iuro
pull back,
pluck out,revello
space,spatium
heap up,
pile on,cumulo
build before or against,
stop,obstruo
aged,
old,annosus
pertaining the Alps,Alpinus
blowing,
wind,
blast,flatus
from there,illinc
strew over,
cover,consterno
established,
steady,assiduus
it makes (one) tired,taedet
incense–burning,turicremus
become or turn black,
grow dark,nigresco
marble,marmor
fleece,vellus
pertaining the dead,feralis
owl,bubo
thing foretold,
prediction,praedictum
terrifying,terribilis
make rough,
make shudder,
terrify,horrifico
Eumenides,Eumenides
Pentheus (name),Pentheus
Thebes,Thebae
Dira,Dira
produce,
conceive,concipio
determine,
decide,decerno
wish joy to,
w. dat. (the acc. is doubtful),grator
of or belonging Ethiopia,
Ethiopian,Aethiops
fitted to,
appropriate,
fitting,aptus
Hesperis,Hesperis
sleep–bearing,soporifer
the poppy,papaver
pertaining magi,
or magicians,magicus
funeral pile,pyra
bed,
couch,lectus
paleness,pallor
weave in front,
fringe,praetexo
funereal,funereus
the future,futurum
Chaos (only in nom. and acc. sing.),Chaos
of threefold birth,tergeminus
Hecate,Hecate
of Avernus (lake),
Avernian,Avernus
scythe,
sickle,falx
harvest,meto
pubescent,pubens
snatch,
carry off,praeripio
mill,
(meton.),mola
loosen,recingo
clear,
liquid,
melodious,liquidus
bramble,dumus
still,silens
wave,fluctuo
place one’s self in or upon thing,
(w. dat.),insisto
one who asks,procus
laugh at,irrideo
refuse scornfully,dedignor
therefore,igitur
favor,
influence,
gratitude,gratia
ruined,perditus
Pertaining Laomedon,Laomedonteus
lacking,expers
pass,dego
pertaining Sychaeus,
Sychaean,Sychaeus
complaining,
moaning,
groans,questus
color,color
incite,concito
wholly shining,
shine on every side,
lighted up,
shine,conluceo
come on! away!,heia
changeable,
fickle,mutabilis
awake,vigilo
scabbard,vagina
flashing (like lightening),fulmineus
that which holds back,
halter,retinaculum
burning,
heat,
eagerness,ardor
Tithonus (name),Tithonus
mirror,speculum
grow white,albesco
an oarsman,remex
yellow,
p.,flaveo
wow!,pro
new comer,advena
naval,
pertaining ships,navalis
adorn,
become,
grace,
(impers.) it is fitting (to),decet
gangway between the rowing benches of ship,
the inferior,forus
crossroads,
gutter (often pl.),trivium
boundary line,
limit,terminus
bold,
reckless,audax
annoy,
attack,vexo
exiled,extorris
implore,imploro
hand over,
report,trado
call down good or,imprecor
as soon as possible,quam
Barce,Barce
pertaining river or stream,fluvialis
an expiation,
expiatory,piaculum
funeral pyre,rogus
old woman,anilis
thing begun,
an undertaking,coeptum
savage,
frantic,efferus
spot,macula
pour between,
besprinkle,
mark,interfundo
cheek,gena
burst in,irrumpo
raging,
frenzied,furibundus
loosen completely,exsolvo
very clear,praeclarus
excessively,nimium
apply with pressure,
imprint,imprimo
wailing,lamenta
yelling,ululatus
fingernail,
claw,
talon,unguis
fist,pugnus
call,
shout,clamo
fraud,fraus
breathing,
breath,halitus
half alive,semianimis
make dry,sicco
the elbow,cubitum
difficult,difficilis
downfall,
going down,
death,obitus
Iris,Iris
Proserpina,Proserpina
condemn,damno
dew–covered,
dewy,roscidus
fly down,devolo
Dis,Dis
slip,dilabor
why?,quianam
bend,obliquo
make solemn promise,spondeo
across the path or course,transversus
evening,
evening star,vesper
rise together,consurgo
an arrival,adventus
Libyan,Libystis
she–bear,
bear,ursa
Crinisus,Crinisus
summon,
call,advoco
of the year,
yearly,annuus
respected,honoratus
catch,
seize,
understand,deprehendo
procession,
parade,
the set piece at banquet,pompa
every year,quotannis
sire,
create,genero
apply,adhibeo
bloody,
raw,
dyspeptic,crudus
thongs or straps loaded with lead (for boxing),
girdle of Venus,caestus
Helymus,Helymus
mature,maturus
pure undiluted,merus
large drinking vessel with two handles,
bowl,carchesium
well,
imperative,salveo
circle,gyrus
7 each,septeni
gently,
calmly,placide
scale of fishes,squama
lightning,
flash,
brightness,fulgor
smooth,
slippery,levis
devour,depasco
the birth–spirit,
tutelar deity,genius
or make black,
p.,nigro
Acheron,Acheron
live coal,pruna
Phaëthon,Phaethon
bordering,finitimus
circle,circus
talent,talentum
enter,ineo
sea–monster,pristis
Memmius,Memmius
Chimaera,Chimaera
threefold,triplex
line (of poetry),versus
of Sergius,Sergius
Centaur,Centaurus
Cluentius,Cluentius
Corus or Caurus,
the northwest wind,Caurus
open the sun,apricus
gull,
seabird,mergus
of the poplar tree,populeus
become bright,nitesco
leap or spring forth,prosilio
lead to,
induce,adduco
the arm,
esp. the upper arm,lacertus
cut,infindo
beak,
prow,
speaker's platform,rostrum
of two–horse team,
yoked,biiugus
charioteer,auriga
whip,
beating or blow with whip,verber
sound at once or together,
sound loudly,
resound,consono
leap back or again,resulto
plow,sulco
director,rector
Menoetes,Menoetes
on the left,laeva
small palm,
an oar–blade,palmula
cast down,deturbo
helm,
tiller,gubernaculum
nail,
purple stripe on the tunic ,clavus
moist,
wet,
drunk,madidus
the top,summum
vomit back or up,
vomit,revomo
go before,
p.,praeeo
striving equal,aemulus
Malea,Malea
following,
pursuing,sequax
make ashamed,pudeo
draw from beneath,
withdraw,subtraho
hard–breathing,
puffing,anhelitus
push up to,suburgeo
run forth or forward,procurro
rattle,
creak,crepo
covered with iron,ferratus
pole,trudis
pole,contus
full of holes,
porous,latebrosus
pumice–stone,pumex
nest,
brood,nidus
strip,spolio
goad on,
incite,instigo
defendant,reus
cast forth,
throw out,
fling the ground,proicio
Phorcus,Phorcus
Panopea,Panopea
Portunus,Portunus
herald,
auctioneer,praeco
make clear,
reveal,declaro
veil,advelo
peculiar,
special,praecipuus
purple,
crimson,purpura
Maeander,
river of Ionia,Maeander
full of leaves,frondosus
pant,anhelo
barking,
baying,latratus
Demoleos,Demoleos
take away from,detraho
give,
concede,dono
means of protection,
defense,tutamen
Phegeus,Phegeus
Sagaris,Sagaris
lean or brace one’s self against,
struggle,conitor
wander about,palor
reddish,
crimson,Puniceus
bind round,
crown,evincio
ribbon,taenia
disabled,
maimed,debilis
slanting,
indirect,
covert,obliquus
half–dead,seminex
torn,
mangled,lacer
traveler,
wayfarer,viator
twisting,tortus
limping,
lame,claudus
hold back,
restrain,retento
lean upon with the ideof effort,
struggle forward on,nixor
wind together,plico
female slave,serva
Cretan woman,Cressa
Pholoe,Pholoe
grassy,gramineus
sitting together,
an assembly (others,consessus
invite,invito
Nisus,Nisus
Euryalus,Euryalus
Diores,Diores
Salius,Salius
Patron,Patron
of Acarnania,Acarnan
of Arcadia,Arcadius
of Tegea,
Tegean,Tegeaeus
Panopes,Panopes
usual,
customary,adsuetus
no one,nemo
sharp point,
sting,
arrow,spiculum
olive,oliva
metal disks,
horse ornaments,
ornaments,phalerae
Amazonian,Amazonius
encircle,
fill,circumamplector
belt,balteus
tapering,
polished,teres
content,
satisfied,contentus
the space between two stakes,
an interval,intervallum
the heel,
shoe,calx
come rapidly nearer,advento
make wet,madefacio
in doubt,
waver,titubo
mire,
dung,fimus
hollow place,
that part of the theater or circus which was occupied by the spectators,cavea
goodwill,favor
help,
assist,
support,adiuvo
cry out,
declare,proclamo
burdensome,onerosus
it moves pity,miseret
wet,
damp,udus
Didymaon,Didymaon
unfasten,refigo
propose,
announce,propono
comfort,solacium
Dares,Dares
Butes,Butes
Bebrycian,
or Bithynian,
of Bebrycia,Bebrycius
strike,percello
stretch forth,
stretch,extendo
stretch forth or out,
extend,protendo
lead in,induco
lively,alacer
until what time,
till when,quousque
Entellus,Entellus
green,viridans
long–suffering,
patient,
hardy,patiens
loiter,tardo
old age,senecta
blunt,
(fig.),hebeo
cold,frigeo
exhausted,effetus
youthfulness,
the age of youth,
youthful vigor,iuventas
lead,plumbum
sew or stitch in,insuo
Anchisiades,Anchisiades
Hercules,Hercules
impart some foreign quality an object,
taint,inficio
the brain,cerebrum
descendant of Alceus,Alcides
old age,senectus
throw back,reicio
finger,digitus
unfrightened,interritus
provoke,lacesso
strong,valens
attack,oppugno
castle,
fort,castellum
leaping upon,
an assault,adsultus
see beforehand,
foresee,praevideo
Erymanthus,Erymanthus
run to,accurro
madness,dementia
take asunder,
separate,dirimo
on both sides,utroque
thick,
fat,
crass,
coarse,crassus
cast forth,
vomit,eiecto
balance,libro
break out or open,
crush,effringo
standing pole,
mast,malus
Hyrtacides,Hyrtacides
Hippocoon,Hippocoon
Eurytion,Eurytion
Pandarus,Pandarus
sit or settle down,subsido
bend in,
bend,incurvo
draw forth,depromo
muscle,
tendon,
cord,
string,nervus
strike asunder,diverbero
flaxen,
pale yellow,lineus
strike,
clap,
approve,
applaud,plaudo
fall down,
fall,decido
causing terror,terrificus
run across,
flash or shoot across,transcurro
thunder at,attono
without share,
lot,
or part,exsors
Thracian,Thracius
Cisseus,Cisseus
call,appello
prefer,praefero
not full grown,impubes
Epytides,Epytides
boyish,puerilis
troop,turma
shine,luceo
fasten before,praefigo
flexible,
pliant,flexilis
turn round,obtorqueo
circle or orbit,
ring,
chain,
group of people,
an audience,circulus
increase,augeo
of two colors,bicolor
Atys,Atys
of the Atii (roman family),Attius
shining white,
clear,
bright,candidus
scourge or whip,flagellum
run apart,
ride in different directions,discurro
running back,
return,
retreat,recursus
hinder,impedio
the Labyrinth,Labyrinthus
not overtaken,indeprensus
that can not gone over again,inremeabilis
of Carpathus (island),Carpathius
ancient,priscus
forward,
of space,
time,
or of mental operations,
far off,porro
thus far,
so far,
of space and time,hactenus
fill,
glut,saturo
crossway,
by–path or narrow way,
pass,trames
Trojan woman,Troas
the seashore,acta
harm,noceo
Beroe,Beroe
of Tmaros (mountain),Tmarius
Doryclus,Doryclus
measure out or off,emetior
unfortunate,infaustus
push with the horns,
move quickly hither and thither,
shake,corusco
amaze,stupefacio
birth,
age (used only in the abl.),natus
Pyrgo,Pyrgo
malignant,
wicked,
malicious,
grudging,malignus
look at,specto
wedge,cuneus
Eumelus,Eumelus
pertaining horseman,equester
hold back,retineo
hasten,accelero
in anywhere,sicubi
completely hollow,concavus
on that account,idcirco
the coarse part of flax,
the calking of ship,
tow,stuppa
vomit,
belch,vomo
vapor,
steam,
heat,vapor
useful,prosum
hating much,
usually w. an obj. acc.,
hostile,exosus
emit,
bring forth,edo
high place,
height,arduum
become wet,
drip,madesco
Nautes,Nautes
one begins,
he begins speak,infit
draw back,retraho
not strong,invalidus
Acesta,Acesta
carry up,
(pass.),subveho
drive off,
expel,depello
gathered,lectus
war the end,
put down by war,
subdue,debello
coming together,
conflict,congressus
charming,amoenus
Elysium,Elysium
panting,
gasping,anhelus
snatch forth,
rush forth,proripio
Lar,
household god,Lar
an incense box,acerra
fetch,
summon,arcesso
teach completely,
communicate,edoceo
transfer by writing,
enroll,transcribo
boat,navigium
lively,
vigorous,vividus
mark out,
arrange,designo
plough,aratrum
forum,forum
pertaining Eryx,Erycinus
of Idalius,
Idalian,Idalius
of Anchises,Anchiseus
curved forward,procurvus
endurable,tolerabilis
having common blood,
kindred,consanguineus
young bullock,vitulus
ewe–lamb,agna
that can satisfied,exsaturabilis
make soft or mild,
soothe,mitigo
break in,
break,infringo
eat out,exedo
take away completely,
annihilate,perimo
not long ago,nuper
witness,testis
pertaining Aeolus,Aeolius
shamefully,
foully,foede
Laurentine,Laurens
tamer,domitor
deprive of life,
p.,exanimo
fasten upon,
drive,impingo
roll out or forth,evolvo
violating one's oath,periurus
Avernus (lake),Avernus
stroke,
calm,permulceo
thundering,
the thunderer (an epithet of Jupiter),tonans
whale or other large secreature,cetus
Glaucus,Glaucus
pertaining Ino,Inous
Palaemon,Palaemon
the left–hand places,
waters or waves on the left hand,laeva
Thetis,Thetis
Melite,Melite
Nisaee,Nisaee
Spio,Spio
Thalia,Thalia
Cymodoce,Cymodoce
left,sinister
dark,
murky,tenebrosus
dream,somnium
Phorbas,Phorbas
talking,
speech,
word,loquela
Iasides,Iasides
steal,furor
for short while,paulisper
not know,
ignore,ignoro
deceitful,
treacherous,
false,fallax
clear sky,serenum
fasten to,adfigo
of Lethe (river),
oblivious,
Lethean,Lethaeus
dew,ros
cause sleep or render sleepy,
make soporific,
drug,soporo
unexpected,inopinus
Sirenes,Sirenes
float,fluito
of Euboe(island),
Euboean,Euboicus
Cumae,Cumae
seed,semen
push or thrust off,abstrudo
anything apart,
solitary place,
secret,secretum
Trivia,
an epithet of Hecate or Diana,Trivia
Daedalus,Daedalus
pertaining Minos,Minoius
unaccustomed,insuetus
swim out or away,eno
Arctos,Arctos
of Chalcis (town),
Chalcidian,Chalcidicus
weigh,
have weight of (particular amount),pendo
son or descendant of Cecrops,
pl.,
the Athenians,Cecropides
urn,urna
put,
put something in the place of another,
substitute,suppo
Pasiphae,Pasiphae
two–formed,biformis
Minotaurus,Minotaurus
in,insum
